analysis_id	field	value	method	evidence	notes
ukb-b-1392	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-13920	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3424;n_controls=459586	
ukb-b-13920	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-13922	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2158;n_controls=459207	
ukb-b-13922	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-13932	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-13932	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-13936	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-13936	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-13952	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=10325;n_controls=351498	
ukb-b-13952	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-13978	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-13978	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-13979	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1878;n_controls=461055	
ukb-b-13979	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-13994	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1638;n_controls=461372	
ukb-b-13994	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-13998	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2252;n_controls=460758	
ukb-b-13998	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=4910;n_controls=458100	
ukb-b-14	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14017	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=5312;n_controls=457698	
ukb-b-14017	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14027	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1791;n_controls=461142	
ukb-b-14027	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14037	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=30643;n_controls=432290	
ukb-b-14037	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14043	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2094;n_controls=359170	
ukb-b-14043	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14050	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=4012;n_controls=10939	
ukb-b-14050	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14057	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=119731;n_controls=343202	
ukb-b-14057	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14067	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-14067	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14068	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-14068	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14070	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1918;n_controls=247792	
ukb-b-14070	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14080	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=17977;n_controls=443265	
ukb-b-14080	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14085	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=4594;n_controls=458416	
ukb-b-14085	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14086	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1392;n_controls=461618	
ukb-b-14086	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14108	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2215;n_controls=62734	
ukb-b-14108	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14116	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3376;n_controls=459634	
ukb-b-14116	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14145	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-14145	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14146	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-14146	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14147	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=117515;n_controls=328764	
ukb-b-14147	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14148	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3035;n_controls=459975	
ukb-b-14148	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14149	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-14149	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14157	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3589;n_controls=459421	
ukb-b-14157	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14162	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2290;n_controls=460720	
ukb-b-14162	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14166	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-14166	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14171	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-14171	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14177	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=124227;n_controls=337653	
ukb-b-14177	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14179	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-14179	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-1418	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2901;n_controls=460109	
ukb-b-1418	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14180	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=204412;n_controls=247207	
ukb-b-14180	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14181	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=5193;n_controls=457817	
ukb-b-14181	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14182	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-14182	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14189	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1105;n_controls=461905	
ukb-b-14189	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-1419	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-1419	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14203	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-14203	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14206	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=4256;n_controls=458754	
ukb-b-14206	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14210	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1391;n_controls=461542	
ukb-b-14210	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14211	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1900;n_controls=461033	
ukb-b-14211	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14238	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=262527;n_controls=198857	
ukb-b-14238	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-1425	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2621;n_controls=460312	
ukb-b-1425	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14254	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-14254	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14257	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3232;n_controls=459778	
ukb-b-14257	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14262	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2453;n_controls=460557	
ukb-b-14262	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14280	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=156118;n_controls=303482	
ukb-b-14280	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14282	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2198;n_controls=460812	
ukb-b-14282	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14285	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1416;n_controls=63533	
ukb-b-14285	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14294	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=88770;n_controls=189558	
ukb-b-14294	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-143	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-143	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14303	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-14303	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14305	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2891;n_controls=460119	
ukb-b-14305	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-1431	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-1431	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14310	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-14310	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14315	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1464;n_controls=461469	
ukb-b-14315	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14322	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2365;n_controls=460645	
ukb-b-14322	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14339	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2648;n_controls=460285	
ukb-b-14339	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14342	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2444;n_controls=458930	
ukb-b-14342	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14351	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-14351	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14356	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1049;n_controls=461884	
ukb-b-14356	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14360	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-14360	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14371	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=37858;n_controls=325684	
ukb-b-14371	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14372	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=25609;n_controls=437401	
ukb-b-14372	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14381	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1427;n_controls=63522	
ukb-b-14381	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14395	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=51976;n_controls=157662	
ukb-b-14395	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14396	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1251;n_controls=461759	
ukb-b-14396	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-1440	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1382;n_controls=461628	
ukb-b-1440	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14416	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1549;n_controls=461461	
ukb-b-14416	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14417	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2931;n_controls=149932	
ukb-b-14417	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14422	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=5294;n_controls=457716	
ukb-b-14422	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14425	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2318;n_controls=62631	
ukb-b-14425	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14429	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2622;n_controls=460388	
ukb-b-14429	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14436	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1001;n_controls=462009	
ukb-b-14436	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14444	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=13705;n_controls=51244	
ukb-b-14444	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14446	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1124;n_controls=461886	
ukb-b-14446	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14449	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-14449	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14452	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1893;n_controls=461040	
ukb-b-14452	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14461	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-14461	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14475	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1036;n_controls=461897	
ukb-b-14475	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14479	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2243;n_controls=460767	
ukb-b-14479	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14486	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=38472;n_controls=424461	
ukb-b-14486	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14505	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-14505	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14516	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-14516	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14518	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1257;n_controls=63692	
ukb-b-14518	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14521	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=37443;n_controls=364181	
ukb-b-14521	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14525	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=10856;n_controls=450635	
ukb-b-14525	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14540	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-14540	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14541	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2315;n_controls=460695	
ukb-b-14541	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14547	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2964;n_controls=460046	
ukb-b-14547	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14560	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1233;n_controls=460138	
ukb-b-14560	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14576	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=411268;n_controls=50986	
ukb-b-14576	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14598	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=217289;n_controls=237737	
ukb-b-14598	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14603	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=7146;n_controls=455864	
ukb-b-14603	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14609	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=11552;n_controls=451381	
ukb-b-14609	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14615	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1910;n_controls=461100	
ukb-b-14615	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14624	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=14149;n_controls=445593	
ukb-b-14624	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14632	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1180;n_controls=461830	
ukb-b-14632	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14639	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1333;n_controls=461677	
ukb-b-14639	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-1464	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-1464	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14640	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2617;n_controls=62332	
ukb-b-14640	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14649	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=98474;n_controls=122541	
ukb-b-14649	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14654	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1325;n_controls=461685	
ukb-b-14654	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14664	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-14664	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14670	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-14670	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14674	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1279;n_controls=461731	
ukb-b-14674	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14679	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3052;n_controls=458312	
ukb-b-14679	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14690	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-14690	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14695	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-14695	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14699	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=36548;n_controls=387190	
ukb-b-14699	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14713	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-14713	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14742	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2962;n_controls=459971	
ukb-b-14742	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14746	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-14746	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14753	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1178;n_controls=461832	
ukb-b-14753	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14757	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1737;n_controls=461273	
ukb-b-14757	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14765	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3709;n_controls=459301	
ukb-b-14765	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14782	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=18098;n_controls=444835	
ukb-b-14782	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14796	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=5193;n_controls=457740	
ukb-b-14796	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-1480	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1380;n_controls=461630	
ukb-b-1480	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14801	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3553;n_controls=440646	
ukb-b-14801	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14814	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=7662;n_controls=455348	
ukb-b-14814	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14829	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3438;n_controls=459572	
ukb-b-14829	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14847	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1013;n_controls=461997	
ukb-b-14847	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14852	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1990;n_controls=442028	
ukb-b-14852	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14863	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=14150;n_controls=447234	
ukb-b-14863	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14873	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3298;n_controls=459712	
ukb-b-14873	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14885	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1382;n_controls=461628	
ukb-b-14885	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-1489	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-1489	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14898	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-14898	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14905	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-14905	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14918	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=26368;n_controls=335947	
ukb-b-14918	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14926	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=225730;n_controls=234761	
ukb-b-14926	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-14944	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=55398;n_controls=407535	
